GID,Last, First,First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,YH Sal,YH Change,FD pos,DK pos,YH pos,ADI,VMI
5978,Dotson, Devon,Devon Dotson,20210115,chi,okc,A,20210115-chi-okc,21,125,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,63.01,2.31
5978,Dotson, Devon,Devon Dotson,20210110,chi,lac,A,20210110-chi-lac,17,127,130,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,66.62,-0.55
5978,Dotson, Devon,Devon Dotson,20210108,chi,lal,A,20210108-chi-lal,23,115,117,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,66.34,-0.4
5978,Dotson, Devon,Devon Dotson,20210106,chi,sac,A,20210106-chi-sac,23,124,128,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,66.98,-1.93
5978,Dotson, Devon,Devon Dotson,20210105,chi,por,A,20210105-chi-por,23.5,111,108,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,66.39,-1.89
5978,Dotson, Devon,Devon Dotson,20210103,chi,dal,H,20210103-dal-chi,21,118,108,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,64.33,0.17
5978,Dotson, Devon,Devon Dotson,20210101,chi,mil,A,20210101-chi-mil,21,96,126,0,9.533333333,1,1,5.2,5.25,4.75,5.2,4pt 1rb 2-4fg,0,0,3500,0,3000,0,10,0,2,1,2,63.97,2.93
5978,Dotson, Devon,Devon Dotson,20201231,chi,was,A,20201231-chi-was,18,133,130,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,67.8,-2.16
5978,Dotson, Devon,Devon Dotson,20201229,chi,was,A,20201229-chi-was,20,115,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,69.04,-5.67
5978,Dotson, Devon,Devon Dotson,20201227,chi,gsw,H,20201227-gsw-chi,21,128,129,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,62.64,0.73
5978,Dotson, Devon,Devon Dotson,20201226,chi,ind,H,20201226-ind-chi,21,106,125,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,2,1,2,64.29,-0.69
5978,Dotson, Devon,Devon Dotson,20201223,chi,atl,H,20201223-atl-chi,21,104,124,0,0,0,0,0,0,0,0,,0,0,3500,,3000,,10,,2,1,2,62.28,1.03
5970,Lamb, Anthony,Anthony Lamb,20210322,hou,tor,H,20210322-tor-hou,21,117,99,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,64.83,1.24
5970,Lamb, Anthony,Anthony Lamb,20210321,hou,okc,H,20210321-okc-hou,14,112,114,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,66.84,-0.15
5970,Lamb, Anthony,Anthony Lamb,20210319,hou,det,H,20210319-det-hou,20,100,113,0,0.316666667,1,1,0,0,0,0,0pt,0,0,,,,,,,,,,66.89,-0.8
5970,Lamb, Anthony,Anthony Lamb,20210317,hou,gsw,H,20210317-gsw-hou,20,94,108,0,26.71666667,1,1,27.3,25.75,24.5,27.3,9pt 9rb 1as 1st 1bl 3-7fg 3-4ft,0,0,,,,,,,,,,64.88,0.45
5970,Lamb, Anthony,Anthony Lamb,20210316,hou,atl,H,20210316-atl-hou,20,107,119,0,18.1,1,1,4.8,5,4,4.8,0pt 4rb 0-4fg,0,0,,,,,,,,,,64.74,-1.08
5970,Lamb, Anthony,Anthony Lamb,20210314,hou,bos,H,20210314-bos-hou,20,107,134,0,19.98333333,1,1,3.8,4.5,3.25,3.8,0pt 4rb 1to 0-5fg,0,0,,,,,,,,,,65.52,-5.09
5970,Lamb, Anthony,Anthony Lamb,20210312,hou,uta,A,20210312-hou-uta,23,99,114,0,22.65,1,1,13.1,14.5,13.5,13.1,3pt 8rb 1as 1to 1trey 1-7fg,0,0,,,,,,,,,,47.12,19.63
5970,Lamb, Anthony,Anthony Lamb,20210311,hou,sac,A,20210311-hou-sac,23,105,125,0,13.46666667,1,1,4.2,4.75,4.5,4.2,3pt 1rb 1trey 1-4fg,0,0,,,,,,,,,,66.89,-0.46
4620,Gobert, Rudy,Rudy Gobert,20210322,uta,chi,A,20210322-uta-chi,21,120,95,1,33.26666667,1,1,63,56,56,63,21pt 10rb 2as 9bl 9-11fg 3-3ft,1,0,8300,-200,8400,0,36,0,5,5,5,64.2,-1.93
4620,Gobert, Rudy,Rudy Gobert,20210319,uta,tor,A,20210319-uta-tor,20,115,112,1,35.16666667,1,1,39.7,41,40,39.7,15pt 16rb 1as 2bl 2to 5-9fg 5-7ft,1,0,8500,-200,8400,200,36,0,5,5,5,66.84,-4.62
4620,Gobert, Rudy,Rudy Gobert,20210318,uta,was,A,20210318-uta-was,19,122,131,1,33.06666667,1,1,37.6,35.75,33.25,37.6,10pt 13rb 2st 2bl 4-8fg 2-10ft,1,0,8700,-100,8200,0,36,0,5,5,5,64.65,-3.34
4620,Gobert, Rudy,Rudy Gobert,20210316,uta,bos,A,20210316-uta-bos,19.5,117,109,1,33.11666667,1,1,39.9,40,40,39.9,16pt 12rb 1as 4bl 4to 5-6fg 6-7ft,1,0,8800,800,8200,300,36,2,5,5,5,67.39,-10.26
4620,Gobert, Rudy,Rudy Gobert,20210314,uta,gsw,A,20210314-uta-gsw,16,119,131,1,32.46666667,1,1,77.1,74,72.75,77.1,24pt 28rb 1as 2st 4bl 8-10fg 8-13ft,1,0,8000,0,7900,100,,,5,5,,67.48,-12.7
4620,Gobert, Rudy,Rudy Gobert,20210312,uta,hou,H,20210312-hou-uta,23,114,99,1,32.4,1,1,47.1,44.25,43.25,47.1,14pt 13rb 1as 6bl 2to 5-9fg 4-6ft,1,0,8000,-100,7800,300,34,0,5,5,5,47.12,7.66
4620,Gobert, Rudy,Rudy Gobert,20210303,uta,phi,A,20210303-uta-phi,20,123,131,1,38.46666667,1,1,34.8,33.75,31.75,34.8,12pt 9rb 4as 2st 1bl 3to 4-10fg 4-6ft,0,0,8100,400,7500,100,34,1,5,5,5,66.07,-2.96
4620,Gobert, Rudy,Rudy Gobert,20210301,uta,nor,A,20210301-uta-nor,21,124,129,1,33.36666667,1,1,52.3,46.75,45.25,52.3,22pt 9rb 1as 1st 5bl 9-13fg 4-6ft,0,0,7700,100,7400,0,33,0,5,5,5,67.16,-5.85
4620,Gobert, Rudy,Rudy Gobert,20210227,uta,orl,A,20210227-uta-orl,21,124,109,1,30.26666667,1,1,41.7,42.5,42,41.7,12pt 16rb 3as 1st 2bl 3to 6-6fg 0-4ft,1,0,7600,-400,7400,200,33,0,5,5,5,67.07,-11.18
4620,Gobert, Rudy,Rudy Gobert,20210226,uta,mia,A,20210226-uta-mia,21,116,124,1,36.85,1,1,38.9,38.5,38.25,38.9,15pt 12rb 1as 1st 2bl 1to 4-7fg 7-7ft,1,0,8000,-100,7200,-300,33,0,5,5,5,67.25,-16.97
4620,Gobert, Rudy,Rudy Gobert,20210224,uta,lal,H,20210224-lal-uta,23,114,89,1,26.9,1,1,28.8,29.75,28.5,28.8,18pt 9rb 1bl 3to 8-12fg 2-3ft,0,0,8100,0,7500,100,33,0,5,5,5,49.08,1.2
4620,Gobert, Rudy,Rudy Gobert,20210222,uta,cha,H,20210222-cha-uta,22,132,110,1,29.81666667,1,1,39.9,38,38.25,39.9,10pt 12rb 1as 6bl 4to 3-4fg 4-4ft,1,0,8100,-300,7400,100,33,0,5,5,5,48.67,6.76
4620,Gobert, Rudy,Rudy Gobert,20210219,uta,lac,A,20210219-uta-lac,23,112,116,1,31.45,1,1,33.5,32.75,32,33.5,8pt 15rb 1as 3bl 3to 4-7fg,0,0,8400,400,7300,0,33,1,5,5,5,66.48,-12.34
4620,Gobert, Rudy,Rudy Gobert,20210217,uta,lac,A,20210217-uta-lac,23,114,96,1,31.71666667,1,1,54.5,55,54.25,54.5,23pt 20rb 1as 1st 1bl 8-12fg 7-8ft,1,0,8000,-300,7300,100,32,0,5,5,5,66.16,-20.21
4620,Gobert, Rudy,Rudy Gobert,20210215,uta,phi,H,20210215-phi-uta,22,134,123,1,31.78333333,1,1,32.8,30.75,30,32.8,11pt 9rb 2as 1st 2bl 1to 3-3fg 5-8ft,0,0,8300,-300,7200,100,32,1,5,5,5,45.79,0.16
4620,Gobert, Rudy,Rudy Gobert,20210213,uta,mia,H,20210213-mia-uta,22,112,94,1,30.2,1,1,37.4,37.5,37.5,37.4,16pt 12rb 3bl 2to 6-7fg 4-5ft,1,0,8600,0,7100,-400,31,0,5,5,5,45.43,0.64
4620,Gobert, Rudy,Rudy Gobert,20210212,uta,mil,H,20210212-mil-uta,22,129,115,1,34.68333333,1,1,51.4,50.5,49.25,51.4,27pt 12rb 4bl 2to 9-12fg 9-13ft,1,0,8600,100,7500,300,31,0,5,5,5,46.02,2.37
4620,Gobert, Rudy,Rudy Gobert,20210209,uta,bos,H,20210209-bos-uta,23,122,108,1,36.48333333,1,1,41.9,43,43,41.9,18pt 12rb 3as 3bl 4to 8-9fg 2-3ft,1,0,8500,0,7200,-100,31,0,5,5,5,46.89,7.2
4620,Gobert, Rudy,Rudy Gobert,20210207,uta,ind,A,20210207-uta-ind,14,103,95,1,30.8,1,1,43.2,43,41.25,43.2,16pt 16rb 3bl 1to 7-9fg 2-9ft,1,0,8500,200,7300,-100,31,-4,5,5,5,65.2,-6.95
4620,Gobert, Rudy,Rudy Gobert,20210205,uta,cha,A,20210205-uta-cha,21,138,121,1,26.66666667,1,1,39,38.75,39,39,12pt 15rb 4bl 3to 4-4fg 4-5ft,1,0,8300,-200,7400,-100,35,0,5,5,5,63.69,-10.73
4620,Gobert, Rudy,Rudy Gobert,20210204,uta,atl,A,20210204-uta-atl,20.5,112,91,1,27.15,1,1,33.4,34,32.5,33.4,11pt 12rb 2as 2bl 1to 5-12fg 1-2ft,1,0,8500,-600,7500,300,35,-2,5,5,5,62.32,-15.84
4620,Gobert, Rudy,Rudy Gobert,20210202,uta,det,H,20210202-det-uta,23,117,105,1,29.48333333,1,1,26.4,25.25,24.5,26.4,9pt 7rb 2as 3bl 3to 2-4fg 5-6ft,0,0,9100,-200,7200,-400,37,-1,5,5,5,46.8,-0.32
4620,Gobert, Rudy,Rudy Gobert,20210131,uta,den,A,20210131-uta-den,16.5,117,128,1,25.5,1,1,26.1,25.5,23.75,26.1,12pt 8rb 1as 1bl 4-7fg 4-8ft,0,0,9300,600,7600,100,38,2,5,5,5,45.93,0.7
4620,Gobert, Rudy,Rudy Gobert,20210129,uta,dal,H,20210129-dal-uta,23,120,101,1,25.43333333,1,1,33.4,35.5,35.25,33.4,17pt 12rb 2bl 4to 5-7fg 7-8ft,1,0,8700,700,7500,300,36,5,5,5,5,45.84,0.79
4620,Gobert, Rudy,Rudy Gobert,20210127,uta,dal,H,20210127-dal-uta,22,116,104,1,37.48333333,1,1,70.5,68,65.25,70.5,29pt 20rb 1as 3st 3bl 2to 11-20fg 7-11ft,1,0,8000,-300,7200,0,31,0,5,5,5,47.44,-0.41
4620,Gobert, Rudy,Rudy Gobert,20210126,uta,nyk,H,20210126-nyk-uta,22,108,94,1,31.5,1,1,55.8,54.25,53.5,55.8,18pt 19rb 2as 4bl 8-13fg 2-2ft,1,0,8300,-100,7200,-100,31,0,5,5,5,46.66,0.07
4620,Gobert, Rudy,Rudy Gobert,20210123,uta,gsw,H,20210123-gsw-uta,22,127,108,1,24.1,1,1,33.8,35,34.75,33.8,11pt 14rb 2as 1bl 4-6fg 3-4ft,1,0,8400,-100,7300,100,31,0,5,5,5,46.53,0.51
4620,Gobert, Rudy,Rudy Gobert,20210121,uta,nor,H,20210121-nor-uta,23,129,118,1,29.6,1,1,38.2,37.25,37.25,38.2,12pt 11rb 2as 4bl 2to 6-8fg,1,0,8500,0,7200,-400,31,0,5,5,5,47.07,0.3
4620,Gobert, Rudy,Rudy Gobert,20210119,uta,nor,H,20210119-nor-uta,22,118,102,1,29.83333333,1,1,48.1,46.5,45.25,48.1,13pt 18rb 1as 1st 3bl 6-8fg 1-6ft,1,0,8500,500,7600,-300,31,0,5,5,5,49.04,-1.86
4620,Gobert, Rudy,Rudy Gobert,20210117,uta,den,A,20210117-uta-den,21,109,105,1,32.93333333,1,1,37.1,37.75,36.5,37.1,15pt 13rb 1as 2bl 1to 4-5fg 7-13ft,1,0,8000,0,7900,100,31,0,5,5,5,44.33,10.84
4620,Gobert, Rudy,Rudy Gobert,20210115,uta,atl,H,20210115-atl-uta,22,116,92,1,28.01666667,1,1,43.1,41.75,41.25,43.1,15pt 13rb 1as 4bl 1to 6-7fg 3-6ft,1,0,8000,0,7800,-400,31,-2,5,5,5,48.63,6.54
4620,Gobert, Rudy,Rudy Gobert,20210112,uta,cle,A,20210112-uta-cle,20.5,117,87,1,25.35,1,1,20,19.5,17.75,20,4pt 10rb 1st 1bl 2to 2-7fg 0-2ft,0,0,8000,-200,8200,200,33,0,5,5,5,64.56,-2.57
4620,Gobert, Rudy,Rudy Gobert,20210110,uta,det,A,20210110-uta-det,16,96,86,1,33.56666667,1,1,36.3,35.25,33.25,36.3,4pt 19rb 1as 4bl 4to 1-5fg 2-6ft,0,0,8200,-200,8000,500,33,0,5,5,5,65.57,-3.25
4620,Gobert, Rudy,Rudy Gobert,20210108,uta,mil,A,20210108-uta-mil,21,131,118,1,33.1,1,1,38.8,35.5,33.5,38.8,9pt 14rb 1st 4bl 2to 4-9fg 1-4ft,0,0,8400,200,7500,-100,33,-1,5,5,5,65.61,-3.16
4620,Gobert, Rudy,Rudy Gobert,20210106,uta,nyk,A,20210106-uta-nyk,20.5,100,112,1,35,1,1,45.4,43,42.25,45.4,14pt 12rb 2as 5bl 1to 7-9fg 0-3ft,1,0,8200,0,7600,-100,34,0,5,5,5,66.8,-6.72
4620,Gobert, Rudy,Rudy Gobert,20210105,uta,bkn,A,20210105-uta-bkn,20.5,96,130,1,27.16666667,1,1,33.7,33.75,32.25,33.7,10pt 11rb 3as 2bl 3-10fg 4-5ft,1,0,8200,400,7700,500,34,2,5,5,5,66.39,-11.9
4620,Gobert, Rudy,Rudy Gobert,20210103,uta,sas,A,20210103-uta-sas,20,130,109,1,27.45,1,1,41.7,38.5,36.5,41.7,7pt 16rb 1as 6bl 4to 2-7fg 3-6ft,0,0,7800,-100,7200,-200,32,0,5,5,5,64.15,-14.41
4620,Gobert, Rudy,Rudy Gobert,20210101,uta,lac,H,20210101-lac-uta,22,106,100,1,24.46666667,1,1,30.3,28.75,27,30.3,12pt 9rb 1as 1st 1bl 5-10fg 2-4ft,0,0,7900,200,7400,-100,32,0,5,5,5,48.76,0.98
4620,Gobert, Rudy,Rudy Gobert,20201231,uta,pho,H,20201231-pho-uta,22,95,106,1,34.18333333,1,1,39.8,40.5,39.5,39.8,18pt 14rb 1st 1bl 1to 7-9fg 4-8ft,1,0,7700,0,7500,100,32,0,5,5,5,48.03,4.62
4620,Gobert, Rudy,Rudy Gobert,20201228,uta,okc,A,20201228-uta-okc,21,110,109,1,36.81666667,1,1,44,41.5,41.5,44,12pt 10rb 4as 1st 4bl 1to 6-8fg,1,0,7700,-100,7400,0,32,2,5,5,5,64.29,-10.77
4620,Gobert, Rudy,Rudy Gobert,20201226,uta,min,H,20201226-min-uta,22,111,116,1,29.05,1,1,40.4,43.75,43,40.4,18pt 17rb 2as 1bl 4to 7-10fg 4-6ft,1,0,7800,500,7400,600,30,2,5,5,5,47.53,5.99
4620,Gobert, Rudy,Rudy Gobert,20201223,uta,por,A,20201223-uta-por,23,120,100,1,28.13333333,1,1,44.4,46.75,46.25,44.4,20pt 17rb 2as 1st 2to 8-10fg 4-6ft,1,0,7300,,6800,,28,,5,5,5,68.03,-21.03
4211,DeRozan, DeMar,DeMar DeRozan,20210322,sas,cha,H,20210322-cha-sas,20.5,97,100,1,34.98333333,1,1,40.9,40,38.5,40.9,28pt 2rb 5as 1st 11-16fg 6-7ft,0,0,8900,300,8500,100,35,-2,2,3,3,62.37,1.81
4211,DeRozan, DeMar,DeMar DeRozan,20210320,sas,mil,A,20210320-sas-mil,21,113,120,1,38.31666667,1,1,53.1,52.75,51,53.1,22pt 3rb 13as 1st 2bl 1to 1trey 8-18fg 5-6ft,1,0,8600,0,8400,300,37,0,2,3,3,66.07,-1.27
4211,DeRozan, DeMar,DeMar DeRozan,20210319,sas,cle,A,20210319-sas-cle,19.5,116,110,1,36.45,1,1,28.7,30.25,28.75,28.7,20pt 1rb 7as 3to 7-12fg 6-7ft,0,0,8600,-100,8100,-100,37,0,2,3,3,66.11,-1.72
4211,DeRozan, DeMar,DeMar DeRozan,20210317,sas,chi,A,20210317-sas-chi,20,106,99,0,0,0,0,0,0,0,0,,0,0,8700,100,8200,-300,37,0,2,3,3,63.51,1.76
4211,DeRozan, DeMar,DeMar DeRozan,20210315,sas,det,A,20210315-sas-det,20,109,99,0,0,0,0,0,0,0,0,,0,0,8600,-100,8500,0,37,0,2,34,3,65.02,0.16
4211,DeRozan, DeMar,DeMar DeRozan,20210314,sas,phi,A,20210314-sas-phi,18.5,99,134,0,0,0,0,0,0,0,0,,0,0,8700,0,,,,,2,,,66.75,-2.67
4211,DeRozan, DeMar,DeMar DeRozan,20210312,sas,orl,H,20210312-orl-sas,22,104,77,0,0,0,0,0,0,0,0,,0,0,8700,100,8500,500,37,1,2,34,3,64.33,-0.25
4211,DeRozan, DeMar,DeMar DeRozan,20210310,sas,dal,A,20210310-sas-dal,21.5,104,115,1,37.05,1,1,57.5,56,54.5,57.5,30pt 11as 4st 1to 1trey 12-19fg 5-8ft,1,0,8600,100,8000,-200,36,-1,2,34,3,63.83,0.53
4211,DeRozan, DeMar,DeMar DeRozan,20210304,sas,okc,H,20210304-okc-sas,22,102,107,1,36.48333333,1,1,29.2,31.5,28.25,29.2,20pt 6rb 4as 4to 8-21fg 4-4ft,0,0,8500,300,8200,100,37,4,2,34,3,63.97,0.39
4211,DeRozan, DeMar,DeMar DeRozan,20210302,sas,nyk,H,20210302-nyk-sas,21.5,119,93,1,29.73333333,1,1,43.3,41,40.75,43.3,10pt 4rb 11as 4st 2-5fg 6-6ft,1,0,8200,200,8100,-300,33,0,2,34,3,64.83,-0.22
4211,DeRozan, DeMar,DeMar DeRozan,20210301,sas,bkn,H,20210301-bkn-sas,21.5,113,124,1,42.01666667,1,1,42.7,46,43.25,42.7,22pt 6rb 11as 3to 9-21fg 4-5ft,1,0,8000,400,8400,400,33,1,2,34,3,65.2,-0.99
4211,DeRozan, DeMar,DeMar DeRozan,20210227,sas,nor,H,20210227-nor-sas,21,117,114,1,38.36666667,1,1,54.7,54.75,53,54.7,32pt 1rb 11as 2st 1to 11-18fg 10-12ft,1,0,7600,0,8000,0,32,0,2,34,3,63.15,0.42
4211,DeRozan, DeMar,DeMar DeRozan,20210224,sas,okc,A,20210224-sas-okc,21,99,102,0,0,0,1,0,0,0,0,,0,0,7600,0,8000,0,32,0,2,34,3,63.83,1.07
4211,DeRozan, DeMar,DeMar DeRozan,20210214,sas,cha,A,20210214-sas-cha,20,122,110,1,35.03333333,1,1,28.9,28,27.25,28.9,8pt 2rb 9as 2st 1to 1trey 3-8fg 1-1ft,0,0,7600,-200,8000,0,32,-2,2,34,3,64.52,-0.9
4211,DeRozan, DeMar,DeMar DeRozan,20210212,sas,atl,A,20210212-sas-atl,20.5,125,114,1,25.7,1,1,40.2,41.5,40.25,40.2,23pt 6rb 8as 2to 7-11fg 9-10ft,0,0,7800,-500,8000,200,34,2,2,34,3,62.83,1.35
4211,DeRozan, DeMar,DeMar DeRozan,20210209,sas,gsw,H,20210209-gsw-sas,21.5,91,114,1,28.03333333,1,1,23.6,24.25,22.5,23.6,12pt 3rb 6as 1to 4-11fg 4-4ft,0,0,8300,200,7800,100,32,0,2,34,3,64.42,-0.24
4211,DeRozan, DeMar,DeMar DeRozan,20210208,sas,gsw,H,20210208-gsw-sas,21.5,105,100,1,35.85,1,1,41.2,44.5,43.25,41.2,21pt 6rb 10as 2to 1trey 6-15fg 8-8ft,1,0,8100,300,7700,500,32,0,2,34,3,63.6,0.56
4211,DeRozan, DeMar,DeMar DeRozan,20210206,sas,hou,A,20210206-sas-hou,21,111,106,1,37.41666667,1,1,49.1,50.5,49,49.1,30pt 8rb 7as 1to 1trey 9-16fg 11-12ft,0,0,7800,600,7200,300,32,2,2,34,3,65.29,-1.21
4211,DeRozan, DeMar,DeMar DeRozan,20210203,sas,min,H,20210203-min-sas,21.5,111,108,1,40.28333333,1,1,46.6,48,45.5,46.6,30pt 8rb 6as 2to 10-19fg 10-11ft,0,0,7200,100,6900,-100,30,0,2,34,3,63.33,0.75
4211,DeRozan, DeMar,DeMar DeRozan,20210201,sas,mem,H,20210201-mem-sas,21.5,102,133,1,29.88333333,1,1,30,30.25,28.25,30,14pt 5rb 6as 1st 2to 6-12fg 2-4ft,0,0,7100,-200,7000,0,30,-3,2,34,3,65.47,-1.12
4211,DeRozan, DeMar,DeMar DeRozan,20210130,sas,mem,H,20210130-mem-sas,21.5,112,129,1,25.08333333,1,1,6.7,7.75,7.25,6.7,5pt 1rb 1as 1to 1trey 2-6fg,0,0,7300,-400,7000,200,33,0,2,34,3,63.05,0.9
4211,DeRozan, DeMar,DeMar DeRozan,20210129,sas,den,H,20210129-den-sas,21.5,119,109,1,36.18333333,1,1,45.2,47.75,48,45.2,30pt 1rb 10as 1to 1trey 11-14fg 7-7ft,1,0,7700,-200,6800,-300,33,0,2,34,3,64.42,0.55
4211,DeRozan, DeMar,DeMar DeRozan,20210127,sas,bos,H,20210127-bos-sas,21.5,110,106,1,34.21666667,1,1,34.5,37.25,37.75,34.5,21pt 5rb 7as 3to 2trey 7-8fg 5-6ft,0,0,7900,200,7100,-500,33,-1,2,34,3,66.02,-0.73
4211,DeRozan, DeMar,DeMar DeRozan,20210124,sas,was,H,20210124-was-sas,21,121,101,1,27.35,1,1,25.6,25.75,24.5,25.6,9pt 3rb 8as 1st 2to 3-7fg 3-4ft,0,0,7700,-300,7600,-300,34,0,2,34,3,62.83,1.05
4211,DeRozan, DeMar,DeMar DeRozan,20210122,sas,dal,H,20210122-dal-sas,21.5,117,122,1,40.98333333,1,1,47.2,47,43.25,47.2,29pt 6rb 6as 1st 1to 8-20fg 13-16ft,0,0,8000,0,7900,-600,34,-1,2,34,3,64.15,1.29
4211,DeRozan, DeMar,DeMar DeRozan,20210120,sas,gsw,A,20210120-sas-gsw,23,99,121,1,24.58333333,1,1,22.9,23,21.75,22.9,15pt 2rb 3as 1st 2to 3-8fg 9-9ft,0,0,8000,-200,8500,-400,35,0,2,34,3,66.98,-0.91
4211,DeRozan, DeMar,DeMar DeRozan,20210118,sas,por,A,20210118-sas-por,16,125,104,1,32.28333333,1,1,45.7,47.5,47.25,45.7,20pt 6rb 11as 2st 4to 6-9fg 8-8ft,1,0,8200,100,8900,500,35,0,2,34,3,68.9,-4.71
4211,DeRozan, DeMar,DeMar DeRozan,20210116,sas,hou,H,20210116-hou-sas,18,103,91,1,36.55,1,1,44.4,43.25,39.25,44.4,24pt 7rb 4as 2st 1bl 3to 9-25fg 6-6ft,0,0,8100,0,8400,400,35,0,2,34,3,64.29,-0.1
4211,DeRozan, DeMar,DeMar DeRozan,20210114,sas,hou,H,20210114-hou-sas,20.5,105,109,1,34.9,1,1,35.7,34.5,32.25,35.7,13pt 6rb 7as 1st 1bl 1to 5-14fg 3-3ft,0,0,8100,0,8000,200,35,0,2,34,3,64.2,0.03
4211,DeRozan, DeMar,DeMar DeRozan,20210112,sas,okc,A,20210112-sas-okc,21,112,102,0,0,0,1,0,0,0,0,,0,0,8100,300,7800,100,35,0,2,34,3,64.15,0.91
4211,DeRozan, DeMar,DeMar DeRozan,20210110,sas,min,A,20210110-sas-min,21,88,96,0,0,0,1,0,0,0,0,,0,0,7800,-500,7700,-100,35,0,2,34,3,65.02,0.47
4211,DeRozan, DeMar,DeMar DeRozan,20210109,sas,min,A,20210109-sas-min,21,125,122,1,43.81666667,1,1,50.5,51.25,48.5,50.5,38pt 5rb 5as 1to 13-23fg 12-13ft,0,0,8300,100,7800,-100,35,0,2,34,3,65.43,0.2
4211,DeRozan, DeMar,DeMar DeRozan,20210107,sas,lal,A,20210107-sas-lal,23,118,109,1,36.21666667,1,1,44.8,43,41.75,44.8,19pt 4rb 8as 2st 1bl 2trey 5-13fg 7-8ft,0,0,8200,-200,7900,0,35,-2,2,34,3,66.25,-1.19
4211,DeRozan, DeMar,DeMar DeRozan,20210105,sas,lac,A,20210105-sas-lac,23,116,113,1,28.51666667,1,1,22,22.25,20.75,22,6pt 5rb 6as 1bl 2to 3-9fg,0,0,8400,-100,7900,400,37,2,2,34,3,66.39,-2.17
4211,DeRozan, DeMar,DeMar DeRozan,20210103,sas,uta,H,20210103-uta-sas,20,109,130,1,26.76666667,1,1,35,34.25,32,35,19pt 5rb 4as 2st 2to 9-17fg 1-2ft,0,0,8500,200,7500,200,35,0,2,34,3,64.15,0.07
4211,DeRozan, DeMar,DeMar DeRozan,20210101,sas,lal,H,20210101-lal-sas,21,103,109,1,36.7,1,1,47.3,48.25,47.5,47.3,23pt 9rb 7as 1bl 3trey 8-16fg 4-5ft,0,0,8300,-200,7300,400,35,0,2,34,3,64.56,-0.02
4211,DeRozan, DeMar,DeMar DeRozan,20201230,sas,lal,H,20201230-lal-sas,21.5,107,121,1,36.01666667,1,1,42,41.75,40.5,42,23pt 5rb 6as 1st 1bl 2to 1trey 7-12fg 8-10ft,0,0,8500,400,6900,-400,35,-1,2,34,3,63.88,1.11
4211,DeRozan, DeMar,DeMar DeRozan,20201227,sas,nor,A,20201227-sas-nor,20,95,98,1,31.05,1,1,27.6,27.75,25.5,27.6,8pt 3rb 10as 1bl 2to 3-12fg 2-2ft,0,0,8100,-200,7300,-700,36,0,2,34,3,67.48,-3.43
4211,DeRozan, DeMar,DeMar DeRozan,20201226,sas,tor,H,20201226-tor-sas,21.5,119,114,1,36.43333333,1,1,49,49.75,49.25,49,27pt 5rb 8as 2st 2to 3trey 10-17fg 4-5ft,0,0,8300,800,8000,700,36,3,2,34,3,63.97,0.08
4211,DeRozan, DeMar,DeMar DeRozan,20201223,sas,mem,A,20201223-sas-mem,21,131,119,1,34.88333333,1,1,57.3,56.25,54.25,57.3,28pt 9rb 9as 1st 1bl 1to 7-14fg 14-15ft,0,0,7500,,7300,,33,,2,3,3,64.2,-0.2
3872,Rondo, Rajon,Rajon Rondo,20210322,atl,lac,A,20210322-atl-lac,22,110,119,0,10.43333333,1,1,7.1,7.25,6.25,7.1,2pt 3rb 1as 1-5fg,0,0,3500,-100,3100,-100,10,0,1,1,1,65.84,-1.78
3872,Rondo, Rajon,Rajon Rondo,20210320,atl,lal,A,20210320-atl-lal,15.5,99,94,0,14.01666667,1,1,13.1,13.25,12.5,13.1,2pt 3rb 5as 1-4fg,0,0,3600,100,,,,,1,,,66.52,-3.71
3872,Rondo, Rajon,Rajon Rondo,20210318,atl,okc,H,20210318-okc-atl,19.5,116,93,0,18.81666667,1,1,20,18.5,18,20,8pt 4as 3st 3to 4-6fg,0,0,3500,0,3200,-100,10,0,1,1,1,61.27,1.54
3872,Rondo, Rajon,Rajon Rondo,20210316,atl,hou,A,20210316-atl-hou,20,119,107,0,15.78333333,1,1,14.2,14.75,14.5,14.2,4pt 1rb 6as 1st 3to 2-3fg,0,0,3500,0,3300,100,10,0,1,1,1,64.74,-1.2
